frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,predicted_type,Attack_label
"May  3, 2025 09:51:39.413708429 IST",52.182.143.210,172.20.10.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1819350949,0x0000e64a,0,0,0,Connection establish acknowledge (SYN+ACK): server port 443,59430,0x00000012,1,0,02:04:04:ec:01:03:03:08:04:02:08:0a:1b:f4:63:ff:13:d9:96:43,0.0,0,443.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,DDoS_UDP,0
"May  3, 2025 09:51:39.413835115 IST",172.20.10.3,52.182.143.210,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2875106406,0x00001140,0,0,0,0,443,0x00000010,1,0,01:01:08:0a:13:d9:97:5d:1b:f4:63:ff,0.0,1,59430.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,DDoS_UDP,0
"May  3, 2025 09:51:39.415803252 IST",172.20.10.3,52.182.143.210,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2875106406,0x0000c8f4,0,0,0,0,443,0x00000018,1,485,01:01:08:0a:13:d9:97:5f:1b:f4:63:ff,16:03:01:01:e0:01:00:01:dc:03:03:12:f8:3f:99:6f:22:64:5b:48:4f:f7:ad:83:5c:4a:d8:45:e8:e9:4e:39:dc:73:69:cb:d8:d6:87:19:44:a7:e6:20:88:ac:a6:98:f2:51:c4:04:8a:63:2e:e9:a8:40:e2:8a:ab:6d:3d:ad:05:09:09:56:fc:3b:a6:55:43:6a:a0:b4:00:76:13:02:13:03:13:01:c0:2f:c0:2b:c0:30:c0:2c:00:9e:c0:27:00:67:c0:28:00:6b:00:a3:00:9f:cc:a9:cc:a8:cc:aa:c0:af:c0:ad:c0:a3:c0:9f:c0:5d:c0:61:c0:57:c0:53:00:a2:c0:ae:c0:ac:c0:a2:c0:9e:c0:5c:c0:60:c0:56:c0:52:c0:24:00:6a:c0:23:00:40:c0:0a:c0:14:00:39:00:38:c0:09:c0:13:00:33:00:32:00:9d:c0:a1:c0:9d:c0:51:00:9c:c0:a0:c0:9c:c0:50:00:3d:00:3c:00:35:00:2f:00:ff:01:00:01:1d:00:00:00:25:00:23:00:00:20:6d:6f:62:69:6c:65:2e:65:76:65:6e:74:73:2e:64:61:74:61:2e:6d:69:63:72:6f:73:6f:66:74:2e:63:6f:6d:00:0b:00:04:03:00:01:02:00:0a:00:16:00:14:00:1d:00:17:00:1e:00:19:00:18:01:00:01:01:01:02:01:03:01:04:00:23:00:00:00:16:00:00:00:17:00:00:00:0d:00:2a:00:28:04:03:05:03:06:03:08:07:08:08:08:09:08:0a:08:0b:08:04:08:05:08:06:04:01:05:01:06:01:03:03:03:01:03:02:04:02:05:02:06:02:00:2b:00:05:04:03:04:03:03:00:2d:00:02:01:01:00:33:00:26:00:24:00:1d:00:20:2c:f1:2f:78:d5:8a:7c:7b:c5:33:ae:15:c4:a3:0a:2f:97:6b:98:a4:79:9b:20:0f:7c:97:6d:35:52:8d:f1:25:00:29:00:5b:00:26:00:20:bf:41:00:00:1a:7e:08:72:53:70:e8:90:f1:a5:69:02:6f:ad:d4:09:d7:e5:ca:e7:18:7c:1d:50:68:08:37:63:a9:74:66:61:00:31:30:99:69:a9:ef:85:aa:ac:af:36:ea:4e:1c:63:25:94:fe:bd:03:62:0b:e2:fd:28:2f:21:22:77:4f:91:03:8e:82:bc:ac:09:e0:29:f2:bb:53:34:07:15:0c:ee:7e:db:e3,1,59430.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,MITM,0
"May  3, 2025 09:51:39.461091995 IST",172.20.10.4,172.20.10.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,457262525,0x00008c4d,0,0,0,0,1883,0x00000018,1,2,0.0,c0:00,76,50477.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0.0,12,0,0.0,0.0,0,0,0,0,0,Normal,0
"May  3, 2025 09:51:39.461204847 IST",172.20.10.3,172.20.10.4,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1561941561,0x00006899,0,0,0,0,50477,0x00000010,1,0,0.0,0.0,1,1883.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,DDoS_UDP,0
"May  3, 2025 09:51:39.461310551 IST",172.20.10.3,172.20.10.4,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1561941561,0x0000988e,0,0,0,0,50477,0x00000018,1,2,0.0,d0:00,1,1883.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0.0,13,0,0.0,0.0,0,0,0,0,0,Normal,0
"May  3, 2025 09:51:39.584051705 IST",172.20.10.4,172.20.10.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,457262527,0x00004c56,0,0,0,0,1883,0x00000010,1,0,0.0,0.0,78,50477.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,DDoS_UDP,0
"May  3, 2025 09:51:39.686047199 IST",52.182.143.210,172.20.10.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,1819351434,0x0000ccef,0,0,0,0,59430,0x00000018,1,99,01:01:08:0a:1b:f4:65:03:13:d9:97:5f,16:03:03:00:58:02:00:00:54:03:03:cf:21:ad:74:e5:9a:61:11:be:1d:8c:02:1e:65:b8:91:c2:a2:11:16:7a:bb:8c:5e:07:9e:09:e2:c8:a8:33:9c:20:88:ac:a6:98:f2:51:c4:04:8a:63:2e:e9:a8:40:e2:8a:ab:6d:3d:ad:05:09:09:56:fc:3b:a6:55:43:6a:a0:b4:13:02:00:00:0c:00:2b:00:02:03:04:00:33:00:02:00:18:14:03:03:00:01:01,1,443.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,Normal,0
"May  3, 2025 09:51:39.686113996 IST",172.20.10.3,52.182.143.210,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2875106505,0x00000ce4,0,0,0,0,443,0x00000010,1,0,01:01:08:0a:13:d9:98:6d:1b:f4:65:03,0.0,486,59430.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,DDoS_UDP,0
"May  3, 2025 09:51:39.693274044 IST",172.20.10.3,52.182.143.210,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2875106505,0x000011a1,0,0,0,0,443,0x00000018,1,556,01:01:08:0a:13:d9:98:74:1b:f4:65:03,14:03:03:00:01:01:16:03:03:02:21:01:00:02:1d:03:03:12:f8:3f:99:6f:22:64:5b:48:4f:f7:ad:83:5c:4a:d8:45:e8:e9:4e:39:dc:73:69:cb:d8:d6:87:19:44:a7:e6:20:88:ac:a6:98:f2:51:c4:04:8a:63:2e:e9:a8:40:e2:8a:ab:6d:3d:ad:05:09:09:56:fc:3b:a6:55:43:6a:a0:b4:00:76:13:02:13:03:13:01:c0:2f:c0:2b:c0:30:c0:2c:00:9e:c0:27:00:67:c0:28:00:6b:00:a3:00:9f:cc:a9:cc:a8:cc:aa:c0:af:c0:ad:c0:a3:c0:9f:c0:5d:c0:61:c0:57:c0:53:00:a2:c0:ae:c0:ac:c0:a2:c0:9e:c0:5c:c0:60:c0:56:c0:52:c0:24:00:6a:c0:23:00:40:c0:0a:c0:14:00:39:00:38:c0:09:c0:13:00:33:00:32:00:9d:c0:a1:c0:9d:c0:51:00:9c:c0:a0:c0:9c:c0:50:00:3d:00:3c:00:35:00:2f:00:ff:01:00:01:5e:00:00:00:25:00:23:00:00:20:6d:6f:62:69:6c:65:2e:65:76:65:6e:74:73:2e:64:61:74:61:2e:6d:69:63:72:6f:73:6f:66:74:2e:63:6f:6d:00:0b:00:04:03:00:01:02:00:0a:00:16:00:14:00:1d:00:17:00:1e:00:19:00:18:01:00:01:01:01:02:01:03:01:04:00:23:00:00:00:16:00:00:00:17:00:00:00:0d:00:2a:00:28:04:03:05:03:06:03:08:07:08:08:08:09:08:0a:08:0b:08:04:08:05:08:06:04:01:05:01:06:01:03:03:03:01:03:02:04:02:05:02:06:02:00:2b:00:05:04:03:04:03:03:00:2d:00:02:01:01:00:33:00:67:00:65:00:18:00:61:04:2f:a1:4d:fb:ef:0f:31:c3:9e:b5:61:a2:fc:b9:68:86:0f:7c:60:89:7f:c5:26:c7:52:96:de:f2:90:ef:d9:0b:f4:a9:f9:91:54:1a:e5:b9:0c:09:d3:1a:a0:88:5d:c6:c7:0e:96:17:e7:30:0c:d8:0e:04:fa:c4:da:1e:e6:b9:89:97:29:d8:a9:08:5b:25:a6:9a:5d:05:3c:32:16:26:73:04:4c:a7:54:b0:f7:3b:97:ee:7e:38:5e:c1:c5:52:00:29:00:5b:00:26:00:20:bf:41:00:00:1a:7e:08:72:53:70:e8:90:f1:a5:69:02:6f:ad:d4:09:d7:e5:ca:e7:18:7c:1d:50:68:08:37:63:a9:74:66:61:00:31:30:db:3a:ab:0b:70:34:ba:45:97:c8:94:1f:ea:b0:43:b3:99:cc:6d:da:5d:49:52:83:bc:73:40:31:3b:72:eb:e7:e4:f1:f2:8b:99:8e:a6:4e:30:e4:2c:dc:f6:27:32:0a,486,59430.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,MITM,0
"May  3, 2025 09:51:39.979265370 IST",52.182.143.210,172.20.10.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,1819351990,0x00004f19,0,0,0,0,59430,0x00000010,1,1248,01:01:08:0a:1b:f4:66:2f:13:d9:98:74,16:03:03:00:bb:02:00:00:b7:03:03:09:04:97:31:4a:09:a5:98:ec:53:1a:d2:18:ba:be:1a:20:e2:b9:47:e5:04:04:8c:66:c5:3f:0e:41:88:a1:97:20:88:ac:a6:98:f2:51:c4:04:8a:63:2e:e9:a8:40:e2:8a:ab:6d:3d:ad:05:09:09:56:fc:3b:a6:55:43:6a:a0:b4:13:02:00:00:6f:00:2b:00:02:03:04:00:33:00:65:00:18:00:61:04:de:3b:25:77:e6:99:d0:82:5b:2d:82:94:eb:29:2f:24:6c:24:99:45:07:11:9c:41:36:2f:3f:92:25:fc:8a:60:d3:e2:41:0e:4e:1f:5b:5e:b6:b8:0e:9c:cf:45:21:51:c2:39:4c:6d:cd:6d:16:86:da:1e:72:02:e2:98:e6:53:2b:f4:9d:95:4a:4d:83:1e:c9:19:24:a7:19:7f:01:91:f4:04:a9:73:dd:74:ed:a3:26:cf:c2:ba:af:77:5b:32:17:03:03:10:ee:b3:fd:b1:16:60:93:6d:6f:34:0b:70:0c:a3:78:b0:7d:59:c6:e4:27:d9:20:ed:30:ed:e2:8e:42:31:89:e6:47:93:d6:80:be:1b:cb:6d:f6:52:08:33:84:30:21:cc:f3:15:e5:1c:9e:de:c7:7e:f6:aa:4e:cd:37:30:8b:90:59:a6:57:cd:ab:87:07:4c:54:f9:27:55:e8:97:ef:3a:9d:ec:9b:b6:06:e1:10:a4:2b:26:5a:e5:db:04:91:a1:bd:37:c1:63:71:aa:92:24:8f:d5:e3:56:9e:9b:b3:fd:bf:ae:b8:a1:9f:3c:8d:00:76:23:be:cb:3d:a6:3c:25:f3:cf:27:e6:fc:f8:89:bd:39:c2:7f:17:0c:76:b0:13:f1:6a:b0:92:6b:8d:f3:0e:74:8c:5b:43:92:8b:39:fc:c0:6d:65:8a:a7:72:fa:de:08:44:e4:d8:bc:ab:49:74:75:e9:91:b9:e1:11:e3:12:5a:eb:95:4b:bf:74:fe:8d:c7:ac:ee:3e:57:6c:b2:a7:4c:2a:b7:7d:e3:a8:f8:41:99:01:58:c4:f7:ad:86:73:26:ea:f5:d6:c1:e9:2c:c7:fd:e9:2e:5e:a2:4f:af:86:53:3c:51:8d:f0:46:d7:71:9f:e1:0d:9b:74:9e:a8:7d:19:73:4e:d5:96:cf:9c:af:1c:dc:83:ec:00:3b:2c:c7:ed:b8:99:52:21:3d:8a:12:ca:02:21:dc:eb:47:69:19:ad:84:88:d4:ee:72:10:20:69:0d:49:ab:c9:04:7b:6c:08:6c:ca:38:e7:91:ae:f8:c3:14:25:c4:d1:6d:45:73:df:ea:14:5e:b3:1a:f2:6e:3e:12:95:02:28:7b:90:2d:6f:8d:86:01:a2:1d:46:04:80:3e:ab:5f:e5:99:e7:5a:ae:3c:08:cd:7d:62:25:64:20:71:50:4e:f0:89:87:07:9f:a2:04:03:6d:5a:f3:ab:0c:4d:74:a6:93:d2:fd:dc:3a:1e:30:02:09:fc:2e:db:36:b7:25:53:4c:6f:47:95:9c:40:71:93:42:2f:a2:9f:88:23:76:d2:a1:8c:e1:c8:df:d7:86:89:fb:55:2b:ed:39:27:2a:9e:75:1f:3e:ad:7e:68:19:28:27:04:8a:36:c2:ba:06:5e:1e:0f:8a:4e:09:01:57:4f:66:9b:eb:3a:1f:44:ab:7b:ef:26:48:fe:e8:7b:32:f9:f4:36:20:56:d0:77:b5:25:bb:a0:8d:cf:05:46:70:37:bb:9e:6f:32:98:a0:66:e5:58:47:65:6e:bd:9c:96:da:91:4d:d5:dd:e9:76:2a:db:f0:67:50:df:08:c8:04:19:10:ff:a8:ce:be:4b:94:13:ea:9a:64:24:0d:db:80:13:1b:d2:1c:2f:48:93:63:b7:fa:c1:ef:78:5e:52:7f:bb:c4:81:55:86:89:6a:01:e7:a4:12:c5:f1:82:69:8b:29:91:02:96:ae:3d:55:4b:7e:3e:6e:e2:17:92:60:89:e5:93:71:ac:ce:aa:58:d6:9e:ae:a9:47:07:78:73:c3:fb:fa:2b:99:fe:10:0d:08:ff:b6:60:f3:6b:2a:95:3b:a4:96:9e:93:30:5a:f8:7a:d6:bd:cd:33:2c:0b:c6:78:34:45:78:c2:f0:20:ab:b0:3b:39:92:54:d4:c9:df:0c:69:1c:0b:65:f4:b1:f3:e3:1e:3f:ee:53:0e:b9:8c:05:0b:d6:7f:83:7e:1f:c5:b4:94:60:9d:63:b6:cc:03:88:56:60:1a:f8:76:65:bd:d0:ef:2c:13:96:cc:71:6b:42:01:23:a8:39:56:e6:36:56:14:f7:2a:08:1a:c7:e5:d5:90:49:9d:53:a9:c0:43:2f:10:77:1c:a6:3e:65:70:e8:cc:de:5a:79:bd:3c:74:cf:85:40:30:00:c1:aa:1c:64:9f:dd:87:77:ee:0c:da:0c:d5:b7:6c:29:16:93:99:74:d8:ed:ca:b4:02:06:c8:16:51:75:62:80:ba:79:12:c7:a9:2c:b6:41:e3:e1:64:f6:1f:0f:1c:c5:43:fe:ac:e8:7f:54:73:bf:a1:ac:b3:28:6a:0f:5d:09:ef:f1:4e:67:f9:9e:b1:ed:b0:07:ee:ff:77:c6:34:ac:cc:90:f6:83:64:12:ac:ef:cc:b3:44:74:dd:7a:82:ad:16:bd:a7:55:63:05:15:89:9b:03:6c:fa:a4:8f:ec:f3:78:15:80:9b:4f:cc:33:92:52:b9:f3:b7:17:04:f8:b7:bf:84:90:28:df:e9:7c:c9:80:f3:2b:17:03:83:6c:6d:58:89:a1:05:9a:d2:b1:2d:ce:bd:2f:9d:ae:42:80:61:f8:14:c4:1c:0e:3f:62:8e:1f:55:21:6e:25:fc:1d:93:8c:2e:de:21:80:7a:3a:3a:7c:64:19:83:39:b7:6a:06:e4:7d:86:b1:74:25:b3:ff:1d:4d:bd:29:f1:87:91:b7:7c:98:08:a8:c5:6c:6e:a2:79:70:cf:96:8b:4f:70:07:21:ff:24:bb:0a:db:b2:f8:3d:49:4b:8c:3b:bb:1e:ca:47:18:bf:4c:fa:8e:85:92:60:2d:e7:4c:2a:6c:be:12:07:97:a1:b2:32:8f:7e:60:b0:78:cc:00:a7:2e:db:c9:2a:e5:63:4a:fd:92:cb:84:e6:ed:38:e2:33:71:bc:99:8b:80:69:26:8c:63:db:cb:ed:67:e6:d3:a3:a1:dc:d5:90:5d:40:ff:28:45:5b:64:ef:7f:38:4a:6b:f1:b1:7e:25:63:43:8d:58,100,443.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,MITM,0
